#version: TeamCity
#If you change this file, it will not be automatically updated after the next release.
#item,id,metadata
cobblestonepickaxe,STONE_PICKAXE,0
smoothstonepick,STONE_PICKAXE,0
cobblestonepick,STONE_PICKAXE,0
sstonepickaxe,STONE_PICKAXE,0
sstonepick,STONE_PICKAXE,0
cstonepickaxe,STONE_PICKAXE,0
cstonepick,STONE_PICKAXE,0
stonepick,STONE_PICKAXE,0
sspickaxe,STONE_PICKAXE,0
sspick,STONE_PICKAXE,0
cspickaxe,STONE_PICKAXE,0
cspick,STONE_PICKAXE,0
spickaxe,STONE_PICKAXE,0
spick,STONE_PICKAXE,0
stoneaxe,STONE_AXE,0
smoothstoneaxe,STONE_AXE,0
cobblestoneaxe,STONE_AXE,0
sstoneaxe,STONE_AXE,0
cstoneaxe,STONE_AXE,0
ssaxe,STONE_AXE,0
csaxe,STONE_AXE,0
saxe,STONE_AXE,0
diamondsword,DIAMOND_SWORD,0
crystalsword,DIAMOND_SWORD,0
dsword,DIAMOND_SWORD,0
diamondshovel,DIAMOND_SPADE,0
diamondspade,DIAMOND_SPADE,0
crystalshovel,DIAMOND_SPADE,0
crystalspade,DIAMOND_SPADE,0
dshovel,DIAMOND_SPADE,0
dspade,DIAMOND_SPADE,0
diamondpickaxe,DIAMOND_PICKAXE,0
diamondpick,DIAMOND_PICKAXE,0
crystalpickaxe,DIAMOND_PICKAXE,0
crystalpick,DIAMOND_PICKAXE,0
dpickaxe,DIAMOND_PICKAXE,0
dpick,DIAMOND_PICKAXE,0
diamondaxe,DIAMOND_AXE,0
crystalaxe,DIAMOND_AXE,0
daxe,DIAMOND_AXE,0
stick,STICK,0
twig,STICK,0
branch,STICK,0
bowl,BOWL,0
mushroomsoup,MUSHROOM_SOUP,0
mrsoup,MUSHROOM_SOUP,0
soup,MUSHROOM_SOUP,0
goldsword,GOLD_SWORD,0
gsword,GOLD_SWORD,0
goldshovel,GOLD_SPADE,0
goldspade,GOLD_SPADE,0
gshovel,GOLD_SPADE,0
gspade,GOLD_SPADE,0
goldpickaxe,GOLD_PICKAXE,0
goldpick,GOLD_PICKAXE,0
gpickaxe,GOLD_PICKAXE,0
gpick,GOLD_PICKAXE,0
goldaxe,GOLD_AXE,0
gaxe,GOLD_AXE,0
string,STRING,0
feather,FEATHER,0
gunpowder,SULPHUR,0
sulfur,SULPHUR,0
woodenhoe,WOOD_HOE,0
woodhoe,WOOD_HOE,0
whoe,WOOD_HOE,0
stonehoe,STONE_HOE,0
smoothstonehoe,STONE_HOE,0
cobblestonehoe,STONE_HOE,0
sstonehoe,STONE_HOE,0
cstonehoe,STONE_HOE,0
sshoe,STONE_HOE,0
cshoe,STONE_HOE,0
shoe,STONE_HOE,0
ironhoe,IRON_HOE,0
steelhoe,IRON_HOE,0
ihoe,IRON_HOE,0
diamondhoe,DIAMOND_HOE,0
crystalhoe,DIAMOND_HOE,0
dhoe,DIAMOND_HOE,0
goldhoe,GOLD_HOE,0
ghoe,GOLD_HOE,0
seeds,SEEDS,0
seed,SEEDS,0
wheat,WHEAT,0
bread,BREAD,0
leatherhelmet,LEATHER_HELMET,0
leatherhelm,LEATHER_HELMET,0
leatherhat,LEATHER_HELMET,0
leathercoif,LEATHER_HELMET,0
lhelmet,LEATHER_HELMET,0
lhelm,LEATHER_HELMET,0
lhat,LEATHER_HELMET,0
lcoif,LEATHER_HELMET,0
leatherchestplate,LEATHER_CHESTPLATE,0
leatherplatebody,LEATHER_CHESTPLATE,0
leatherplate,LEATHER_CHESTPLATE,0
leathershirt,LEATHER_CHESTPLATE,0
leathertunic,LEATHER_CHESTPLATE,0
lchestplate,LEATHER_CHESTPLATE,0
lplatebody,LEATHER_CHESTPLATE,0
lplate,LEATHER_CHESTPLATE,0
lshirt,LEATHER_CHESTPLATE,0
ltunic,LEATHER_CHESTPLATE,0
leatherleggings,LEATHER_LEGGINGS,0
leatherlegs,LEATHER_LEGGINGS,0
leatherpants,LEATHER_LEGGINGS,0
lleggings,LEATHER_LEGGINGS,0
llegs,LEATHER_LEGGINGS,0
lpants,LEATHER_LEGGINGS,0
leatherboots,LEATHER_BOOTS,0
leathershoes,LEATHER_BOOTS,0
lboots,LEATHER_BOOTS,0
lshoes,LEATHER_BOOTS,0
chainmailhelmet,CHAINMAIL_HELMET,0
chainmailhelm,CHAINMAIL_HELMET,0
chainmailhat,CHAINMAIL_HELMET,0
chainmailcoif,CHAINMAIL_HELMET,0
chainmhelmet,CHAINMAIL_HELMET,0
chainmhelm,CHAINMAIL_HELMET,0
chainmhat,CHAINMAIL_HELMET,0
chainmcoif,CHAINMAIL_HELMET,0
cmailhelmet,CHAINMAIL_HELMET,0
cmailhelm,CHAINMAIL_HELMET,0
cmailhat,CHAINMAIL_HELMET,0
cmailcoif,CHAINMAIL_HELMET,0
chainhelmet,CHAINMAIL_HELMET,0
chainhelm,CHAINMAIL_HELMET,0
chainhat,CHAINMAIL_HELMET,0
chaincoif,CHAINMAIL_HELMET,0
cmhelmet,CHAINMAIL_HELMET,0
cmhelm,CHAINMAIL_HELMET,0
cmhat,CHAINMAIL_HELMET,0
cmcoif,CHAINMAIL_HELMET,0
chainmailchestplate,CHAINMAIL_CHESTPLATE,0
chainmailplatebody,CHAINMAIL_CHESTPLATE,0
chainmailplate,CHAINMAIL_CHESTPLATE,0
chainmailshirt,CHAINMAIL_CHESTPLATE,0
chainmailtunic,CHAINMAIL_CHESTPLATE,0
chainmchestplate,CHAINMAIL_CHESTPLATE,0
chainmplatebody,CHAINMAIL_CHESTPLATE,0
chainmplate,CHAINMAIL_CHESTPLATE,0
chainmshirt,CHAINMAIL_CHESTPLATE,0
chainmtunic,CHAINMAIL_CHESTPLATE,0
cmailchestplate,CHAINMAIL_CHESTPLATE,0
cmailplatebody,CHAINMAIL_CHESTPLATE,0
cmailplate,CHAINMAIL_CHESTPLATE,0
cmailshirt,CHAINMAIL_CHESTPLATE,0
cmailtunic,CHAINMAIL_CHESTPLATE,0
chainchestplate,CHAINMAIL_CHESTPLATE,0
chainplatebody,CHAINMAIL_CHESTPLATE,0
chainplate,CHAINMAIL_CHESTPLATE,0
chainshirt,CHAINMAIL_CHESTPLATE,0
chaintunic,CHAINMAIL_CHESTPLATE,0
cmchestplate,CHAINMAIL_CHESTPLATE,0
cmplatebody,CHAINMAIL_CHESTPLATE,0
cmplate,CHAINMAIL_CHESTPLATE,0
cmshirt,CHAINMAIL_CHESTPLATE,0
cmtunic,CHAINMAIL_CHESTPLATE,0
chainmailleggings,CHAINMAIL_LEGGINGS,0
chainmaillegs,CHAINMAIL_LEGGINGS,0
chainmailpants,CHAINMAIL_LEGGINGS,0
chainmleggings,CHAINMAIL_LEGGINGS,0
chainmlegs,CHAINMAIL_LEGGINGS,0
chainmpants,CHAINMAIL_LEGGINGS,0
cmailleggings,CHAINMAIL_LEGGINGS,0
cmaillegs,CHAINMAIL_LEGGINGS,0
cmailpants,CHAINMAIL_LEGGINGS,0
chainleggings,CHAINMAIL_LEGGINGS,0
chainlegs,CHAINMAIL_LEGGINGS,0
chainpants,CHAINMAIL_LEGGINGS,0
cmleggings,CHAINMAIL_LEGGINGS,0
cmlegs,CHAINMAIL_LEGGINGS,0
cmpants,CHAINMAIL_LEGGINGS,0
chainmailboots,CHAINMAIL_BOOTS,0
chainmailshoes,CHAINMAIL_BOOTS,0
chainmboots,CHAINMAIL_BOOTS,0
chainmshoes,CHAINMAIL_BOOTS,0
cmailboots,CHAINMAIL_BOOTS,0
cmailshoes,CHAINMAIL_BOOTS,0
chainboots,CHAINMAIL_BOOTS,0
chainshoes,CHAINMAIL_BOOTS,0
cmboots,CHAINMAIL_BOOTS,0
cmshoes,CHAINMAIL_BOOTS,0
ironhelmet,IRON_HELMET,0
ironhelm,IRON_HELMET,0
ironhat,IRON_HELMET,0
ironcoif,IRON_HELMET,0
ihelmet,IRON_HELMET,0
ihelm,IRON_HELMET,0
ihat,IRON_HELMET,0
icoif,IRON_HELMET,0
steelhelmet,IRON_HELMET,0
steelhelm,IRON_HELMET,0
steelhat,IRON_HELMET,0
steelcoif,IRON_HELMET,0
shelmet,IRON_HELMET,0
shelm,IRON_HELMET,0
shat,IRON_HELMET,0
scoif,IRON_HELMET,0
ironchestplate,IRON_CHESTPLATE,0
ironplatebody,IRON_CHESTPLATE,0
ironshirt,IRON_CHESTPLATE,0
irontunic,IRON_CHESTPLATE,0
ichestplate,IRON_CHESTPLATE,0
iplatebody,IRON_CHESTPLATE,0
ishirt,IRON_CHESTPLATE,0
itunic,IRON_CHESTPLATE,0
steelchestplate,IRON_CHESTPLATE,0
steelplatebody,IRON_CHESTPLATE,0
steelplate,IRON_CHESTPLATE,0
steelshirt,IRON_CHESTPLATE,0
steeltunic,IRON_CHESTPLATE,0
schestplate,IRON_CHESTPLATE,0
splatebody,IRON_CHESTPLATE,0
sshirt,IRON_CHESTPLATE,0
stunic,IRON_CHESTPLATE,0
ironleggings,IRON_LEGGINGS,0
ironlegs,IRON_LEGGINGS,0
ironpants,IRON_LEGGINGS,0
ileggings,IRON_LEGGINGS,0
ilegs,IRON_LEGGINGS,0
ipants,IRON_LEGGINGS,0
steelleggings,IRON_LEGGINGS,0
steellegs,IRON_LEGGINGS,0
steelpants,IRON_LEGGINGS,0
sleggings,IRON_LEGGINGS,0
slegs,IRON_LEGGINGS,0
spants,IRON_LEGGINGS,0
ironboots,IRON_BOOTS,0
ironshoes,IRON_BOOTS,0
iboots,IRON_BOOTS,0
ishoes,IRON_BOOTS,0
steelboots,IRON_BOOTS,0
steelshoes,IRON_BOOTS,0
sboots,IRON_BOOTS,0
sshoes,IRON_BOOTS,0
diamondhelmet,DIAMOND_HELMET,0
diamondhelm,DIAMOND_HELMET,0
diamondhat,DIAMOND_HELMET,0
diamondcoif,DIAMOND_HELMET,0
dhelmet,DIAMOND_HELMET,0
dhelm,DIAMOND_HELMET,0
dhat,DIAMOND_HELMET,0
dcoif,DIAMOND_HELMET,0
crystalhelmet,DIAMOND_HELMET,0
crystalhelm,DIAMOND_HELMET,0
crystalhat,DIAMOND_HELMET,0
crystalcoif,DIAMOND_HELMET,0
chelmet,DIAMOND_HELMET,0
chelm,DIAMOND_HELMET,0
chat,DIAMOND_HELMET,0
ccoif,DIAMOND_HELMET,0
diamondchestplate,DIAMOND_CHESTPLATE,0
diamondplatebody,DIAMOND_CHESTPLATE,0
diamondplate,DIAMOND_CHESTPLATE,0
diamondshirt,DIAMOND_CHESTPLATE,0
diamondtunic,DIAMOND_CHESTPLATE,0
dchestplate,DIAMOND_CHESTPLATE,0
dplatebody,DIAMOND_CHESTPLATE,0
dplate,DIAMOND_CHESTPLATE,0
dshirt,DIAMOND_CHESTPLATE,0
dtunic,DIAMOND_CHESTPLATE,0
crystalchestplate,DIAMOND_CHESTPLATE,0
crystalplatebody,DIAMOND_CHESTPLATE,0
crystalplate,DIAMOND_CHESTPLATE,0
crystalshirt,DIAMOND_CHESTPLATE,0
crystaltunic,DIAMOND_CHESTPLATE,0
cchestplate,DIAMOND_CHESTPLATE,0
cplatebody,DIAMOND_CHESTPLATE,0
cplate,DIAMOND_CHESTPLATE,0
cshirt,DIAMOND_CHESTPLATE,0
ctunic,DIAMOND_CHESTPLATE,0
diamondleggings,DIAMOND_LEGGINGS,0
diamondlegs,DIAMOND_LEGGINGS,0
diamondpants,DIAMOND_LEGGINGS,0
dleggings,DIAMOND_LEGGINGS,0
dlegs,DIAMOND_LEGGINGS,0
dpants,DIAMOND_LEGGINGS,0
crystalleggings,DIAMOND_LEGGINGS,0
crystallegs,DIAMOND_LEGGINGS,0
crystalpants,DIAMOND_LEGGINGS,0
cleggings,DIAMOND_LEGGINGS,0
clegs,DIAMOND_LEGGINGS,0
cpants,DIAMOND_LEGGINGS,0
diamondboots,DIAMOND_BOOTS,0
diamondshoes,DIAMOND_BOOTS,0
dboots,DIAMOND_BOOTS,0
dshoes,DIAMOND_BOOTS,0
crystalboots,DIAMOND_BOOTS,0
crystalshoes,DIAMOND_BOOTS,0
cboots,DIAMOND_BOOTS,0
cshoes,DIAMOND_BOOTS,0
goldhelmet,GOLD_HELMET,0
goldhelm,GOLD_HELMET,0
goldhat,GOLD_HELMET,0
goldcoif,GOLD_HELMET,0
ghelmet,GOLD_HELMET,0
ghelm,GOLD_HELMET,0
ghat,GOLD_HELMET,0
gcoif,GOLD_HELMET,0
goldchestplate,GOLD_CHESTPLATE,0
goldplatebody,GOLD_CHESTPLATE,0
goldshirt,GOLD_CHESTPLATE,0
goldtunic,GOLD_CHESTPLATE,0
gchestplate,GOLD_CHESTPLATE,0
gplatebody,GOLD_CHESTPLATE,0
gplateplate,GOLD_CHESTPLATE,0
gshirt,GOLD_CHESTPLATE,0
gtunic,GOLD_CHESTPLATE,0
goldleggings,GOLD_LEGGINGS,0
goldlegs,GOLD_LEGGINGS,0
goldpants,GOLD_LEGGINGS,0
gleggings,GOLD_LEGGINGS,0
glegs,GOLD_LEGGINGS,0
gpants,GOLD_LEGGINGS,0
goldboots,GOLD_BOOTS,0
goldshoes,GOLD_BOOTS,0
gboots,GOLD_BOOTS,0
gshoes,GOLD_BOOTS,0
flint,FLINT,0
pork,PORK,0
porkchop,PORK,0
rawpork,PORK,0
rpork,PORK,0
rawporkchop,PORK,0
rporkchop,PORK,0
cookedpork,GRILLED_PORK,0
grilledpork,GRILLED_PORK,0
grillpork,GRILLED_PORK,0
gpork,GRILLED_PORK,0
cookpork,GRILLED_PORK,0
cpork,GRILLED_PORK,0
grilledporkchop,GRILLED_PORK,0
grillporkchop,GRILLED_PORK,0
gporkchop,GRILLED_PORK,0
cookedporkchop,GRILLED_PORK,0
cookporkchop,GRILLED_PORK,0
cporkchop,GRILLED_PORK,0
bacon,GRILLED_PORK,0
painting,PAINTING,0
picture,PAINTING,0
goldenapple,GOLDEN_APPLE,0
goldapple,GOLDEN_APPLE,0
gapple,GOLDEN_APPLE,0
enchantedgoldenapple,GOLDEN_APPLE,1
enchantedgoldapple,GOLDEN_APPLE,1
enchantedgapple,GOLDEN_APPLE,1
supergoldenapple,GOLDEN_APPLE,1
supergoldapple,GOLDEN_APPLE,1
supergapple,GOLDEN_APPLE,1
magicalgoldenapple,GOLDEN_APPLE,1
magicalgoldapple,GOLDEN_APPLE,1
magicalgapple,GOLDEN_APPLE,1
magicgoldenapple,GOLDEN_APPLE,1
magicgoldapple,GOLDEN_APPLE,1
magicgapple,GOLDEN_APPLE,1
egoldenapple,GOLDEN_APPLE,1
egoldapple,GOLDEN_APPLE,1
egapple,GOLDEN_APPLE,1
sgoldenapple,GOLDEN_APPLE,1
sgoldapple,GOLDEN_APPLE,1
sgapple,GOLDEN_APPLE,1
mgoldenapple,GOLDEN_APPLE,1
mgoldapple,GOLDEN_APPLE,1
mgapple,GOLDEN_APPLE,1
sign,SIGN,0
woodendoor,WOOD_DOOR,0
wooddoor,WOOD_DOOR,0
wdoor,WOOD_DOOR,0
door,WOOD_DOOR,0
bucket,BUCKET,0
bukkit,BUCKET,0
waterbucket,WATER_BUCKET,0
waterbukkit,WATER_BUCKET,0
wbucket,WATER_BUCKET,0
wbukkit,WATER_BUCKET,0
magmabucket,LAVA_BUCKET,0
magmabukkit,LAVA_BUCKET,0
lavabucket,LAVA_BUCKET,0
lavabukkit,LAVA_BUCKET,0
lbucket,LAVA_BUCKET,0
lbukkit,LAVA_BUCKET,0
minecart,MINECART,0
mcart,MINECART,0
cart,MINECART,0
saddle,SADDLE,0
irondoor,IRON_DOOR,0
idoor,IRON_DOOR,0
steeldoor,IRON_DOOR,0
sdoor,IRON_DOOR,0
dooriron,IRON_DOOR,0
doori,IRON_DOOR,0
doorsteel,IRON_DOOR,0
doors,IRON_DOOR,0
redstonedust,REDSTONE,0
redstone,REDSTONE,0
rstonedust,REDSTONE,0
rstone,REDSTONE,0
redsdust,REDSTONE,0
reddust,REDSTONE,0
rsdust,REDSTONE,0
rdust,REDSTONE,0
snow,SNOW_BALL,0
snowball,SNOW_BALL,0
snball,SNOW_BALL,0
boat,BOAT,0
leather,LEATHER,0
milkbucket,MILK_BUCKET,0
milkbukkit,MILK_BUCKET,0
mbucket,MILK_BUCKET,0
mbukkit,MILK_BUCKET,0
claybrick,CLAY_BRICK,0
brick,CLAY_BRICK,0
clayball,CLAY_BALL,0
cball,CLAY_BALL,0
clay,CLAY_BALL,0
reeds,SUGAR_CANE,0
reed,SUGAR_CANE,0
sugarcane,SUGAR_CANE,0
scane,SUGAR_CANE,0
bamboo,SUGAR_CANE,0
paper,PAPER,0
papyrus,PAPER,0
book,BOOK,0
slimeball,SLIME_BALL,0
slball,SLIME_BALL,0
chestminecart,STORAGE_MINECART,0
storageminecart,STORAGE_MINECART,0
storagemcart,STORAGE_MINECART,0
chestmcart,STORAGE_MINECART,0
storagecart,STORAGE_MINECART,0
chestcart,STORAGE_MINECART,0
sminecart,STORAGE_MINECART,0
cminecart,STORAGE_MINECART,0
smcart,STORAGE_MINECART,0
cmcart,STORAGE_MINECART,0
scart,STORAGE_MINECART,0
ccart,STORAGE_MINECART,0
furnaceminecart,POWERED_MINECART,0
engineminecart,POWERED_MINECART,0
poweredminecart,POWERED_MINECART,0
powerminecart,POWERED_MINECART,0
enginemcart,POWERED_MINECART,0
poweredmcart,POWERED_MINECART,0
powermcart,POWERED_MINECART,0
furnacemcart,POWERED_MINECART,0
enginecart,POWERED_MINECART,0
poweredcart,POWERED_MINECART,0
powercart,POWERED_MINECART,0
furnacecart,POWERED_MINECART,0
eminecart,POWERED_MINECART,0
pminecart,POWERED_MINECART,0
fminecart,POWERED_MINECART,0
emcart,POWERED_MINECART,0
pmcart,POWERED_MINECART,0
fmcart,POWERED_MINECART,0
ecart,POWERED_MINECART,0
pcart,POWERED_MINECART,0
fcart,POWERED_MINECART,0
egg,EGG,0
compass,COMPASS,0
fishingrod,FISHING_ROD,0
fishrod,FISHING_ROD,0
frod,FISHING_ROD,0
rod,FISHING_ROD,0
watch,WATCH,0
goldwatch,WATCH,0
goldclock,WATCH,0
gwatch,WATCH,0
gclock,WATCH,0
clock,WATCH,0
glowstonedust,GLOWSTONE_DUST,0
glowingstoneblockdust,GLOWSTONE_DUST,0
lightstoneblockdust,GLOWSTONE_DUST,0
glowstoneblockdust,GLOWSTONE_DUST,0
blockglowingstonedust,GLOWSTONE_DUST,0
blocklightstonedust,GLOWSTONE_DUST,0
blockglowstonedust,GLOWSTONE_DUST,0
glowingstonebdust,GLOWSTONE_DUST,0
lightstonebdust,GLOWSTONE_DUST,0
glowstonebdust,GLOWSTONE_DUST,0
bglowingstonedust,GLOWSTONE_DUST,0
blightstonedust,GLOWSTONE_DUST,0
bglowstonedust,GLOWSTONE_DUST,0
glowingstonedust,GLOWSTONE_DUST,0
lightstonedust,GLOWSTONE_DUST,0
glowingblockdust,GLOWSTONE_DUST,0
lightblockdust,GLOWSTONE_DUST,0
glowblockdust,GLOWSTONE_DUST,0
lbdust,GLOWSTONE_DUST,0
gbdust,GLOWSTONE_DUST,0
lsdust,GLOWSTONE_DUST,0
gsdust,GLOWSTONE_DUST,0
rawfish,RAW_FISH,0
rafish,RAW_FISH,0
fish,RAW_FISH,0
rawsalamonfish,RAW_FISH,1
rasalamonfish,RAW_FISH,1
salamonfish,RAW_FISH,1
rawsalamon,RAW_FISH,1
rasalamon,RAW_FISH,1
salamon,RAW_FISH,1
rawsclownfish,RAW_FISH,2
raclownfish,RAW_FISH,2
clownfish,RAW_FISH,2
rawspufferfish,RAW_FISH,3
rapufferfish,RAW_FISH,3
pufferfish,RAW_FISH,3
cookedfish,COOKED_FISH,0
cookfish,COOKED_FISH,0
cfish,COOKED_FISH,0
grilledfish,COOKED_FISH,0
grillfish,COOKED_FISH,0
gfish,COOKED_FISH,0
roastedfish,COOKED_FISH,0
roastfish,COOKED_FISH,0
rofish,COOKED_FISH,0
cookedsalamonfish,COOKED_FISH,1
cooksalamonfish,COOKED_FISH,1
csalamonfish,COOKED_FISH,1
grilledsalamonfish,COOKED_FISH,1
grillsalamonfish,COOKED_FISH,1
gsalamonfish,COOKED_FISH,1
roastedsalamonfish,COOKED_FISH,1
roastsalamonfish,COOKED_FISH,1
rosalamonfish,COOKED_FISH,1
cookedsalamon,COOKED_FISH,1
cooksalamon,COOKED_FISH,1
csalamon,COOKED_FISH,1
grilledsalamon,COOKED_FISH,1
grillsalamon,COOKED_FISH,1
gsalamon,COOKED_FISH,1
roastedsalamon,COOKED_FISH,1
roastsalamon,COOKED_FISH,1
rosalamon,COOKED_FISH,1
dye,INK_SACK,0
inksack,INK_SACK,0
inksac,INK_SACK,0
isack,INK_SACK,0
isac,INK_SACK,0
sack,INK_SACK,0
sac,INK_SACK,0
blackinksack,INK_SACK,0
blackinksac,INK_SACK,0
blackisack,INK_SACK,0
blackisac,INK_SACK,0
blacksack,INK_SACK,0
blacksac,INK_SACK,0
inksackblack,INK_SACK,0
inksacblack,INK_SACK,0
isackblack,INK_SACK,0
isacclack,INK_SACK,0
sackblack,INK_SACK,0
sacblack,INK_SACK,0
blackinksackcolour,INK_SACK,0
blackinksaccolour,INK_SACK,0
blackisackcolour,INK_SACK,0
blackisaccolour,INK_SACK,0
blacksackcolour,INK_SACK,0
blacksaccolour,INK_SACK,0
inksackblackcolour,INK_SACK,0
inksacblackcolour,INK_SACK,0
isackblackcolour,INK_SACK,0
isacclackcolour,INK_SACK,0
sackblackcolour,INK_SACK,0
sacblackcolour,INK_SACK,0
blackinksackcolor,INK_SACK,0
blackinksaccolor,INK_SACK,0
blackisackcolor,INK_SACK,0
blackisaccolor,INK_SACK,0
blacksackcolor,INK_SACK,0
blacksaccolor,INK_SACK,0
inksackblackcolor,INK_SACK,0
inksacblackcolor,INK_SACK,0
isackblackcolor,INK_SACK,0
isacblackcolor,INK_SACK,0
sackblackcolor,INK_SACK,0
sacblackcolor,INK_SACK,0
blackinksackdye,INK_SACK,0
blackinksacdye,INK_SACK,0
blackisackdye,INK_SACK,0
blackisacdye,INK_SACK,0
blacksackdye,INK_SACK,0
blacksacdye,INK_SACK,0
inksackblackdye,INK_SACK,0
inksacblackdye,INK_SACK,0
isackblackdye,INK_SACK,0
isacclackdye,INK_SACK,0
sackblackdye,INK_SACK,0
sacblackdye,INK_SACK,0
blackcolor,INK_SACK,0
blackdye,INK_SACK,0
rosered,INK_SACK,1
roseredcolor,INK_SACK,1
roseredcolour,INK_SACK,1
rosereddye,INK_SACK,1
redrosecolor,INK_SACK,1
redrosecolour,INK_SACK,1
redrosedye,INK_SACK,1
redr,INK_SACK,1
redrcolor,INK_SACK,1
redrcolour,INK_SACK,1
redrdye,INK_SACK,1
redcolor,INK_SACK,1
redcolour,INK_SACK,1
reddye,INK_SACK,1
cactusgreen,INK_SACK,2
greencactus,INK_SACK,2
cactusgreencolour,INK_SACK,2
greencactuscolour,INK_SACK,2
cactusgreencolor,INK_SACK,2
greencactuscolor,INK_SACK,2
cactusgreendye,INK_SACK,2
greencactusdye,INK_SACK,2
greencolour,INK_SACK,2
greencolor,INK_SACK,2
greendye,INK_SACK,2
cocoabeans,INK_SACK,3
cocoabean,INK_SACK,3
cocobeans,INK_SACK,3
cocobean,INK_SACK,3
cbeans,INK_SACK,3
cbean,INK_SACK,3
beans,INK_SACK,3
bean,INK_SACK,3
browncocoabeans,INK_SACK,3
browncocoabean,INK_SACK,3
browncocobeans,INK_SACK,3
browncocobean,INK_SACK,3
browncbeans,INK_SACK,3
browncbean,INK_SACK,3
brownbeans,INK_SACK,3
brownbean,INK_SACK,3
brownb,INK_SACK,3
cocoabeanscolour,INK_SACK,3
cocoabeancolour,INK_SACK,3
cocobeanscolour,INK_SACK,3
cocobeancolour,INK_SACK,3
cbeanscolour,INK_SACK,3
cbeancolour,INK_SACK,3
beanscolour,INK_SACK,3
beancolour,INK_SACK,3
browncocoabeanscolour,INK_SACK,3
browncocoabeancolour,INK_SACK,3
browncocobeanscolour,INK_SACK,3
browncocobeancolour,INK_SACK,3
browncbeanscolour,INK_SACK,3
browncbeancolour,INK_SACK,3
brownbeanscolour,INK_SACK,3
brownbeancolour,INK_SACK,3
brownbcolour,INK_SACK,3
cocoabeanscolor,INK_SACK,3
cocoabeancolor,INK_SACK,3
cocobeanscolor,INK_SACK,3
cocobeancolor,INK_SACK,3
cbeanscolor,INK_SACK,3
cbeancolor,INK_SACK,3
beanscolor,INK_SACK,3
beancolor,INK_SACK,3
browncocoabeanscolor,INK_SACK,3
browncocoabeancolor,INK_SACK,3
browncocobeanscolor,INK_SACK,3
browncocobeancolor,INK_SACK,3
browncbeanscolor,INK_SACK,3
browncbeancolor,INK_SACK,3
brownbeanscolor,INK_SACK,3
brownbeancolor,INK_SACK,3
brownbcolor,INK_SACK,3
cocoabeansdye,INK_SACK,3
cocoabeandye,INK_SACK,3
cocobeansdye,INK_SACK,3
cocobeandye,INK_SACK,3
cbeansdye,INK_SACK,3
cbeandye,INK_SACK,3
beansdye,INK_SACK,3
beandye,INK_SACK,3
browncocoabeansdye,INK_SACK,3
browncocoabeandye,INK_SACK,3
browncocobeansdye,INK_SACK,3
browncocobeandye,INK_SACK,3
browncbeansdye,INK_SACK,3
browncbeandye,INK_SACK,3
brownbeansdye,INK_SACK,3
brownbeandye,INK_SACK,3
brownbdye,INK_SACK,3
browncolour,INK_SACK,3
browncolor,INK_SACK,3
browndye,INK_SACK,3
lapislazuli,INK_SACK,4
bluelapislzuli,INK_SACK,4
bluelapisl,INK_SACK,4
bluelapis,INK_SACK,4
bluel,INK_SACK,4
lapislazuliblue,INK_SACK,4
lapislblue,INK_SACK,4
lapisblue,INK_SACK,4
lapisl,INK_SACK,4
lapis,INK_SACK,4
bluelapislazulicolour,INK_SACK,4
bluelapislcolour,INK_SACK,4
bluelapiscolour,INK_SACK,4
lapislazulibluecolour,INK_SACK,4
lapislbluecolour,INK_SACK,4
lapisbluecolour,INK_SACK,4
lapislazulicolour,INK_SACK,4
lapislcolour,INK_SACK,4
lapiscolour,INK_SACK,4
bluelapislazulicolor,INK_SACK,4
bluelapislcolor,INK_SACK,4
bluelapiscolor,INK_SACK,4
lapislazulibluecolor,INK_SACK,4
lapislbluecolor,INK_SACK,4
lapisbluecolor,INK_SACK,4
lapislazulicolor,INK_SACK,4
lapislcolor,INK_SACK,4
lapiscolor,INK_SACK,4
bluelapislazulidye,INK_SACK,4
bluelapisldye,INK_SACK,4
bluelapisdye,INK_SACK,4
lapislazulibluedye,INK_SACK,4
lapislbluedye,INK_SACK,4
lapisbluedye,INK_SACK,4
lapislazulidye,INK_SACK,4
lapisldye,INK_SACK,4
lapisdye,INK_SACK,4
bluecolour,INK_SACK,4
bluecolor,INK_SACK,4
bluedye,INK_SACK,4
purpledye,INK_SACK,5
purplecolour,INK_SACK,5
purplecolor,INK_SACK,5
cyandye,INK_SACK,6
cyancolour,INK_SACK,6
cyancolor,INK_SACK,6
lightgraydye,INK_SACK,7
lightgraycolour,INK_SACK,7
lightgraycolor,INK_SACK,7
lgraycolour,INK_SACK,7
lgraycolor,INK_SACK,7
lgraydye,INK_SACK,7
silvercolour,INK_SACK,7
silvercolor,INK_SACK,7
silverdye,INK_SACK,7
darkgraydye,INK_SACK,8
darkgraycolour,INK_SACK,8
darkgraycolor,INK_SACK,8
dgraycolour,INK_SACK,8
dgraycolor,INK_SACK,8
dgraydye,INK_SACK,8
graycolour,INK_SACK,8
graycolor,INK_SACK,8
graydye,INK_SACK,8
pinkdye,INK_SACK,9
pinkcolour,INK_SACK,9
pinkcolor,INK_SACK,9
limedye,INK_SACK,10
limecolour,INK_SACK,10
limecolor,INK_SACK,10
dandelionyellow,INK_SACK,11
dandelionyellowcolour,INK_SACK,11
dandelionyellowcolor,INK_SACK,11
dandelionyellowdye,INK_SACK,11
yellowdandelioncolour,INK_SACK,11
